gene_id,HaplotypingProbability,ReadCount_1,TPM_1,ReadCount_2,TPM_2,gene_type,aCount,bCount,Pan_Total,MAGE_Total,log_Pan_Total,log_MAGE_Total
ENSG00000000003,0.19999999994,13.0688050474,0.5047526309,7.9306754661,0.321239187615,protein_coding,0.0,0.0,20.9994805135,0.0,4.4593975518442965,0.0
ENSG00000000419,0.7500000006,470.190454,48.1609275,470.190454,48.1609275,protein_coding,0.0,0.0,940.380908,0.0,9.878634784024511,0.0
ENSG00000000457,0.3076923079384616,52.592065352000006,1.34411260047,85.911297763,2.24620543061,protein_coding,24.0,22.0,138.503363115,46.0,7.124156092408737,5.554588851677638
ENSG00000000460,0.2962962965518518,155.8164397,7.170932999,70.6630792414,5.07346569753,protein_coding,212.0,360.0,226.4795189414,572.0,7.829592848264942,9.162391328756906
ENSG00000000938,0.4545454549636363,329.29685154239996,12.0365850574,331.52744094239995,12.1162164124,protein_coding,0.0,1.0,660.8242924847999,1.0,9.37030443700714,1.0
ENSG00000000971,0.015037594024812,3.1409124841,0.077799520394,3.8590875073,0.121871170812,protein_coding,0.0,0.0,6.999999991399999,0.0,2.999999998449103,0.0
ENSG00000001036,1.0,0.0,0.0,13.681099,3.1742481,protein_coding,185.0,173.0,13.681099,358.0,3.8758880646014466,8.487840033823051
ENSG00000001084,0.1549295773985915,156.5390421893,4.88092891966,189.0332254465,5.65197338749,protein_coding,7.0,6.0,345.5722676358,13.0,8.437012405885575,3.807354922057604
ENSG00000001167,1.0,362.70189,8.0191325,290.29292999999996,10.1804359,protein_coding,0.0,0.0,652.9948199999999,0.0,9.3531353986022,0.0
ENSG00000001460,0.0465116278023255,15.8263508588,0.76681112914,18.1736489997,0.85450103354,protein_coding,12.0,18.0,33.9999998585,30.0,5.129283011112356,4.954196310386875
ENSG00000001461,0.1724137932551724,104.6638239749,3.71229753835,186.6229589059,5.35375488313,protein_coding,29.0,30.0,291.2867828808,59.0,8.191240782163819,5.906890595608519
ENSG00000001497,0.3333333332333333,474.81732184,16.8297999641,471.6726656,16.7801240238,protein_coding,0.0,0.0,946.48998744,0.0,9.887966887520742,0.0
ENSG00000001561,0.3333333334666666,355.99859164000003,6.346395038,355.99859164000003,6.346395038,protein_coding,121.0,123.0,711.9971832800001,244.0,9.477752567038555,7.936637939002571
ENSG00000001617,0.0246913580185185,2.897292359,0.07730704372,4.1027075669999995,0.10949795067,protein_coding,1.0,0.0,6.999999925999999,1.0,2.999999986655071,1.0
ENSG00000001629,0.1666666677833333,0.2198123241,0.10335144175,0.27533473262,0.12945699015,protein_coding,103.0,85.0,0.49514705672,188.0,0.580287389150352,7.562242424221073
ENSG00000001630,0.6666666659333332,1336.8131,35.708026,1336.8131,35.708026,protein_coding,207.0,179.0,2673.6262,386.0,11.385121562310902,8.59618975614441
ENSG00000001631,0.2285714286714285,145.59557474,4.00943954639,86.13079128150001,2.37554593632,protein_coding,15.0,19.0,231.7263660215,34.0,7.862490855497264,5.129283016944966
ENSG00000002016,0.1904761906,20.9992705473,0.83250515466,18.9912499081,0.76981459908,protein_coding,43.0,52.0,39.9905204554,95.0,5.3572184028317,6.584962500721156
ENSG00000002330,0.5555555567222222,189.7488795864,26.10347170367,189.81214647239997,26.10931930207,protein_coding,5.0,1.0,379.56102605879994,6.0,8.571984009950045,2.807354922057604
ENSG00000002549,0.4666666666733333,2972.5475337453,139.77260758270998,2716.0289356829,130.2388451511,protein_coding,4.0,1.0,5688.5764694282,5.0,12.474105547352586,2.584962500721156
ENSG00000002586,1.0,1601.88123908,132.292752656,1601.88123908,132.292752656,protein_coding,0.0,1.0,3203.76247816,1.0,11.646001719734198,1.0
ENSG00000002586,1.0,1601.88123908,132.292752656,1601.88123908,132.292752656,protein_coding,0.0,0.0,3203.76247816,0.0,11.646001719734198,0.0
ENSG00000002726,0.0185185184898148,2.33416118225,0.171037277665,1.66583881685,0.077507163615,protein_coding,0.0,0.0,3.9999999991,0.0,2.321928094627677,0.0
ENSG00000002745,0.06249999984375,0.147960658041,0.0125653762409,0.81173514332,0.068820901703,protein_coding,0.0,0.0,0.959695801361,0.0,0.9706297258056931,0.0
ENSG00000002822,0.2499999995666667,284.62873685,8.763742955,286.35928050900003,8.6634684803,protein_coding,25.0,36.0,570.988017359,61.0,9.159841113915062,5.954196310386875
ENSG00000002834,0.1250000001083333,2046.3571677779,41.72021894213,2179.3099714149,45.05829101296,protein_coding,294.0,304.0,4225.667139192799,598.0,12.045304785593721,9.226412192788786
ENSG00000002919,0.7142857139428571,986.67427574,43.9445345298,1007.04385233,44.5681103401,protein_coding,255.0,195.0,1993.71812807,450.0,10.961969179497538,8.81698362325538
ENSG00000003056,1.0,1230.3229916,39.68517288,1230.3229916,39.68517288,protein_coding,3.0,7.0,2460.6459832,10.0,11.265407583037907,3.4594316186372973
ENSG00000003096,0.0454545454654545,8.2199841355,0.27213983642,7.780015784300001,0.2596551086999999,protein_coding,0.0,0.0,15.9999999198,0.0,4.087462834444214,0.0
ENSG00000003147,0.0970149252597015,12.2130387723,1.00554239854,12.784022842,1.0579206602,protein_coding,7.0,5.0,24.9970616143,12.0,4.7002766629856465,3.700439718141092
ENSG00000003249,0.2142857144428571,212.615304676,10.23438775135,342.36521936500003,16.0245399839,protein_coding,0.0,0.0,554.9805240410001,0.0,9.118890536101937,0.0
ENSG00000003393,0.2424242422,82.424601827,1.7331892329,75.5670478488,1.65922277548,protein_coding,7.0,17.0,157.9916496758,24.0,7.312807186179549,4.643856189774724
ENSG00000003400,0.8181818181818182,87.0141212,1.919828046,44.1112978,1.2410137,protein_coding,24.0,23.0,131.12541900000002,47.0,7.045764236506722,5.584962500721156
ENSG00000003402,0.3333333333538461,1044.61122439411,49.4731968106,1192.78887953101,70.2555799676,protein_coding,815.0,778.0,2237.40010392512,1593.0,11.128252219259275,10.638435913990472
ENSG00000003436,0.0381679390343511,5.4626470486,0.17103967425,3.5369301286,0.13121414983,protein_coding,0.0,0.0,8.999577177199999,0.0,3.3218670931620338,0.0
ENSG00000003509,0.3333333338888888,186.4878967223,7.798329442884,65.725917105,2.7391203044099997,protein_coding,18.0,37.0,252.2138138273,55.0,7.984212301478279,5.807354922057604
ENSG00000003756,0.5789473680526316,373.7085143245,12.04468590633,373.8615682379,12.053391587819998,protein_coding,0.0,0.0,747.5700825624,0.0,9.547993580249637,0.0
ENSG00000003987,0.0166666666566666,0.67122527644,0.028205499571,0.32758387914,0.0137653742059999,protein_coding,6.0,4.0,0.99880915558,10.0,0.9991407314912268,3.4594316186372973
ENSG00000003989,0.0108695652258695,4.5449814842,0.080989773652,4.4550183594,0.077102581255,protein_coding,0.0,0.0,8.999999843600001,0.0,3.3219280723236118,0.0
ENSG00000004059,0.6666666669833333,805.8671786327,78.4157705632,784.9945207827,77.2742669685,protein_coding,2.0,2.0,1590.8616994154,4.0,10.636499284969107,2.321928094887362
ENSG00000004139,0.4999999995749999,179.1592074,6.28434167,232.82501676,3.1855483625,protein_coding,0.0,2.0,411.98422416000005,2.0,8.689942862071177,1.584962500721156
ENSG00000004399,0.0349650349923076,17.74615267512,0.237625194676,15.2534123633,0.330913697838,protein_coding,9.0,8.0,32.99956503842,17.0,5.0874443847524455,4.169925001442312
ENSG00000004455,0.5454545456272727,2085.4240961064,97.31705855318,2153.3493988115997,121.36050254802,protein_coding,3.0,0.0,4238.773494917999,3.0,12.049771477165834,2.0
ENSG00000004468,0.7499999998,887.1515972,20.385888005,780.3225569,18.844486473,protein_coding,91.0,98.0,1667.4741541,189.0,10.704313622941047,7.569855608330948
ENSG00000004478,0.2307692301230769,1039.310615395993,27.958753138322702,1158.6725231789,30.821738120699997,protein_coding,15.0,18.0,2197.983138574893,33.0,11.102620826559539,5.087462841250339
ENSG00000004487,0.31249999916875,1156.193996662,32.90833402248,1145.664359866,32.59277700436,protein_coding,39.0,55.0,2301.858356528,94.0,11.169209961698623,6.569855608330948
ENSG00000004534,0.631578947568421,148.01802745999998,4.66485419,148.01802745999998,4.66485419,protein_coding,6.0,1.0,296.03605491999997,7.0,8.214494249074265,3.0
ENSG00000004660,0.15000000032,66.139264906,1.5773579841,54.857095963,1.3080254472,protein_coding,2.0,10.0,120.996360869,12.0,6.930694302853446,3.700439718141092
ENSG00000004766,0.1045751636117647,129.03054945284,3.2466138059830003,50.9603519763,1.353225668827,protein_coding,21.0,12.0,179.99090142914,33.0,7.499773363365013,5.087462841250339
ENSG00000004777,0.2571428568628571,62.3490008387,2.01044064827,79.62243213960001,3.0946952197,protein_coding,42.0,30.0,141.97143297830002,72.0,7.1595831016896785,6.189824558880018
ENSG00000004779,0.249999998825,0.0257987184,0.0035349377,4.221281157,0.5783994933,protein_coding,0.0,0.0,4.2470798754,0.0,2.391514752047876,0.0
ENSG00000004799,0.0166666666808333,1.1022036802,0.026129309784,1.8977963109,0.044989936624,protein_coding,0.0,0.0,2.9999999911,0.0,1.9999999967900035,0.0
ENSG00000004838,0.1142857144485714,0.91854466286,0.233015828806,0.76470287346,0.200057088146,protein_coding,0.0,0.0,1.68324753632,0.0,1.4239801529764495,0.0
ENSG00000004848,0.2000000016,1.0011085039999998,0.03024703786,0.998891502,0.0301744776699999,protein_coding,0.0,1.0,2.0000000059999996,1.0,1.584962503606546,1.0
ENSG00000004864,0.5555555558444445,252.91146815,10.819635833,117.083164,7.081339240999999,protein_coding,57.0,56.0,369.99463215,113.0,8.53525450269466,6.832890014164741
ENSG00000004866,0.8333333333416667,191.347516,9.41975376,191.347516,9.41975376,protein_coding,20.0,16.0,382.695032,36.0,8.583816275134083,5.20945336562895
ENSG00000004897,0.6428571429071429,111.6135246,4.2000889,111.6135246,4.2000889,protein_coding,35.0,35.0,223.2270492,70.0,7.80881651516529,6.149747119504682
ENSG00000004975,0.2812500003312499,5.1918865724000005,0.64728717242,5.1918865724000005,0.64728717242,protein_coding,104.0,119.0,10.3837731448,223.0,3.5089069122040777,7.807354922057604
ENSG00000005001,0.0833333328333333,0.3190090440999999,0.0296610621,1.6900225143999998,0.15714604345,protein_coding,0.0,0.0,2.0090315585,0.0,1.5892992376292734,0.0
ENSG00000005007,0.3666666667566666,723.3260307708,11.94399321313,718.3143480768,11.84531263063,protein_coding,77.0,56.0,1441.6403788476,133.0,10.494495994530054,7.066089190457772
ENSG00000005020,0.3157894741263158,385.1785811766,8.24055363014,698.7872539066,14.82364978714,protein_coding,60.0,74.0,1083.9658350832,134.0,10.083433898454349,7.076815597050831
ENSG00000005022,1.0,4878.4767,395.45972,4878.4767,395.45972,protein_coding,10.0,0.0,9756.9534,10.0,13.252362878220202,3.4594316186372973
ENSG00000005059,0.5,519.854511,48.945921,548.96507,44.37505899999999,protein_coding,145.0,193.0,1068.819581,338.0,10.063151799472125,8.405141463136344
ENSG00000005075,0.39999999968,264.75097459999995,33.68594149,262.61115103799995,33.3296906642,protein_coding,0.0,0.0,527.362125638,0.0,9.045383243958637,0.0
ENSG00000005100,0.499999999,2.454460477,0.0904278128,47.485669106,1.7494919583,protein_coding,49.0,68.0,49.940129583,117.0,5.670730724474219,6.882643049361842
ENSG00000005102,0.0392156864588235,5.6015398026,0.18122591648,5.5850109194,0.18067837291,protein_coding,0.0,0.0,11.186550722,0.0,3.607217938611039,0.0
ENSG00000005156,0.2777777776,330.309332396,6.762238089559999,196.883396849,3.5623729370899997,protein_coding,6.0,17.0,527.192729245,23.0,9.04492063222184,4.584962500721156
ENSG00000005175,0.3124999998,289.543659717,14.6063922441,293.446953,14.6806789345,protein_coding,14.0,14.0,582.990612717,28.0,9.189801368648034,4.857980995127572
ENSG00000005187,0.0684931505835616,151.54511172977,6.952877987508,151.57246767315002,6.953583880322,protein_coding,44.0,42.0,303.11757940292,86.0,8.248485403001009,6.442943495848728
ENSG00000005189,0.8888888888444444,75.4618725,2.76048183,117.3522775,4.2929673,protein_coding,0.0,0.0,192.81415,0.0,7.598530092775459,0.0
ENSG00000005194,0.4090909087727272,283.84207896960004,14.21170658906,339.92420379410004,16.84201238185,protein_coding,0.0,0.0,623.7662827637,0.0,9.287172786336924,0.0
ENSG00000005206,0.4074074082481481,150.5129169353,6.31233455823,179.5200719768,8.4053266358,protein_coding,167.0,138.0,330.0329889121,305.0,8.370831184959448,8.257387842692651
ENSG00000005238,0.4285714277785714,55.5354017358,1.87717052071,51.7663686358,1.76950957801,protein_coding,17.0,12.0,107.3017703716,29.0,6.758913016150809,4.906890595608519
ENSG00000005243,0.20000000008,4.9998759224,0.67202979063,4.9999248082,0.67203815863,protein_coding,5.0,14.0,9.9998007306,19.0,3.459405483402828,4.321928094887363
ENSG00000005249,0.0294117647352941,10.3487576751,0.23321749967,3.651242257,0.08228365299,protein_coding,3.0,0.0,13.9999999321,3.0,3.906890589077919,2.0
ENSG00000005302,0.5576923078980769,796.6992764518,29.0677067441,812.5496379123,29.95542299834,protein_coding,99.0,184.0,1609.2489143641,283.0,10.653068003909812,8.149747119504681
ENSG00000005339,0.30769230775,623.5506098399999,7.424881275700001,623.2431248,7.422615431800001,protein_coding,4.0,3.0,1246.79373464,7.0,10.285163755235606,3.0
ENSG00000005379,0.1481481478666666,83.227256873,1.33364083557,80.491006283,1.30515383562,protein_coding,18.0,11.0,163.718263156,29.0,7.36385671268271,4.906890595608519
ENSG00000005436,1.0,238.696386,9.2482343,263.2875378,8.917948501,protein_coding,0.0,0.0,501.9839238,0.0,8.974368479617343,0.0
ENSG00000005448,0.1250000002275,85.50535815570001,9.82614728258,85.8290383999,9.84140524653,protein_coding,0.0,0.0,171.3343965556,0.0,7.429066870371881,0.0
ENSG00000005469,0.4545454545636364,48.0997580124,4.01966074037,16.0098549094,1.23172724937,protein_coding,0.0,0.0,64.10961292180001,0.0,6.024798656569677,0.0
ENSG00000005471,0.2142857142071428,72.7516538064,1.63328662991,27.247331096400004,0.64740465621,protein_coding,2.0,4.0,99.9989849028,6.0,6.658196982919558,2.807354922057604
ENSG00000005483,0.8571428576857143,711.346091062,9.42509465191,521.9588699,7.194825,protein_coding,37.0,34.0,1233.304960962,71.0,10.269483171298273,6.169925001442312
ENSG00000005486,1.0,260.47753792,13.677240759999998,260.47753792,13.677240759999998,protein_coding,2.0,0.0,520.95507584,2.0,9.027781830570047,1.584962500721156
ENSG00000005513,0.0069686411365853,1.4347486532,0.040587073281,0.5607386904,0.015862529212,protein_coding,0.0,0.0,1.9954873436,0.0,1.582790737904948,0.0
ENSG00000005700,0.2424242424909091,820.8588318000001,11.114734894,819.792372,11.10033858,protein_coding,183.0,157.0,1640.6512038,340.0,10.680931919694034,8.413627929024173
ENSG00000005801,0.2439024390731707,207.703251092,8.57676452644,190.170775937,8.18565694047,protein_coding,46.0,34.0,397.874027029,80.0,8.639789374126323,6.339850002884624
ENSG00000005810,0.8571428575714286,46.7757021,5.18249732,46.7757021,5.18249732,protein_coding,7.0,9.0,93.5514042,16.0,6.563026978946411,4.087462841250339
ENSG00000005812,0.3999999992,2.66980404,0.0722662656,3.89518924,0.1054521726,protein_coding,7.0,6.0,6.5649932799999995,13.0,2.919338800893436,3.807354922057604
ENSG00000005844,0.7692307696461539,748.38312179,12.80157065,748.4484371379,12.8262498372,protein_coding,52.0,44.0,1496.8315589279,96.0,10.548659676974854,6.599912842187128
ENSG00000005882,0.4666666671,2.4421282667999997,0.12153149459,2.4490217304999997,0.1217900346499999,protein_coding,0.0,0.0,4.891149997299999,0.0,2.5585492865951562,0.0
ENSG00000005884,0.304347826047826,21.0020085392,0.352114417238,55.9023880442,0.938467752194,protein_coding,3.0,0.0,76.9043965834,3.0,6.283632844869828,2.0
ENSG00000005889,0.4666666671333333,171.451978983,4.780678788,172.82546547549998,4.798941437500001,protein_coding,37.0,42.0,344.2774444585,79.0,8.431612281768746,6.321928094887363
ENSG00000005893,0.5999999993999999,1093.3467196,29.019098839,1005.6181062,24.639848132999997,protein_coding,7.0,210.0,2098.9648257999997,217.0,11.036149447758772,7.768184324776926
ENSG00000006007,0.4999999996499999,260.95078483,7.6368308338,266.20376250000004,7.790561538,protein_coding,96.0,76.0,527.15454733,172.0,9.044816339134393,7.434628227636725
ENSG00000006015,0.1666666666222222,144.61028196080002,24.26275701241,132.545933538,23.1430479795,protein_coding,0.0,1.0,277.15621549880007,1.0,8.119751533256268,1.0
ENSG00000006016,0.3333333345333333,17.521129669000004,1.9374143744,17.521129669000004,1.9374143744,protein_coding,1.0,5.0,35.04225933800001,6.0,5.1716175453718565,2.807354922057604
ENSG00000006025,0.2432432430621621,46.6417880908,1.50051955058,147.3553150926,3.51131542445,protein_coding,82.0,63.0,193.9971031834,145.0,7.6073088816778895,7.189824558880018
ENSG00000006042,0.0243902437890243,3.9823954584,0.145568757677,4.01760461652,0.13812908019,protein_coding,0.0,0.0,8.000000074919999,0.0,3.1699250134519468,0.0
ENSG00000006047,0.0574712643574712,3.245234731128,0.206229414855,0.7547652746279999,0.054120315285,protein_coding,0.0,0.0,4.000000005756,0.0,2.3219280965481928,0.0
ENSG00000006062,0.1428571430342857,11.27693446,0.307396266,3.5286504802999996,0.0961869531299999,protein_coding,147.0,114.0,14.8055849403,261.0,3.9823625230341895,8.03342300153745
ENSG00000006116,0.0102040815724489,0.49987277836,0.013940664018,0.50012722328,0.013948350518,protein_coding,0.0,0.0,1.00000000164,0.0,1.0000000011830101,0.0
ENSG00000006118,0.25714285696,68.75361008146001,1.749630214966,87.23549586356,2.177789802494,protein_coding,81.0,56.0,155.98910594502,137.0,7.294520638417706,7.108524456778169
ENSG00000006125,0.8888888892222222,1834.466600044,34.653897406,1834.466600044,34.653897406,protein_coding,200.0,187.0,3668.933200088,387.0,11.84153808811781,8.599912842187127
ENSG00000006194,0.750000000075,293.82208177,13.5634619657,285.41404134,11.9141961328,protein_coding,65.0,99.0,579.23612311,164.0,9.180496304354763,7.366322214245816
