gene_id,HaplotypingProbability,ReadCount_1,TPM_1,ReadCount_2,TPM_2,gene_type,aCount,bCount,Pan_Total,MAGE_Total,log_Pan_Total,log_MAGE_Total
ENSG00000000419,0.750000000275,570.85795352,48.43200038,570.8594579369,48.43220430729,protein_coding,5.0,3.0,1141.7174114569,8.0,10.158252960746966,3.169925001442312
ENSG00000000457,0.2857142859857143,118.7384376,2.53742969819,80.63830281999999,1.68405606621,protein_coding,50.0,28.0,199.37674042,78.0,7.646571241081054,6.303780748177103
ENSG00000000460,0.2424242424151515,93.4525621926,6.196931481436,73.84589395799999,4.58382988547,protein_coding,760.0,1282.0,167.29845615059995,2042.0,7.394878132253108,10.996473488733228
ENSG00000000938,0.7142857137142856,746.0729244641669,24.8130861953206,748.189153326,24.8792721331,protein_coding,0.0,0.0,1494.262077790167,0.0,10.546182655500994,0.0
ENSG00000001036,1.0,2.0976764,0.39976997,2.0976764,0.39976997,protein_coding,177.0,178.0,4.1953528,355.0,2.377221721319733,8.475733430966399
ENSG00000001084,0.171875000015625,132.41163025458,3.182373610338,82.45888962088,2.228919851247,protein_coding,2.0,1.0,214.87051987546,3.0,7.754022426495797,2.0
ENSG00000001167,1.0,266.922125,7.6980898,348.067375,9.1972459,protein_coding,43.0,32.0,614.9895,75.0,9.26676194909257,6.247927513443585
ENSG00000001460,0.0479041916784431,12.0838247825,0.83409370435,14.9151918821,0.58355862742,protein_coding,0.0,0.0,26.9990166646,0.0,4.807304254985582,0.0
ENSG00000001461,0.2631578942894736,152.50596726,4.7725528717,178.9300096942,5.22506484788,protein_coding,11.0,22.0,331.4359769542,33.0,8.376932711969442,5.087462841250339
ENSG00000001497,0.4285714286285714,404.18312689,11.6502144472,404.145812248,11.6497221442,protein_coding,0.0,0.0,808.328939138,0.0,9.660582372543143,0.0
ENSG00000001561,0.3333333324,362.90504842,5.4020019403,301.09074316,4.4798019375,protein_coding,0.0,0.0,663.9957915800001,0.0,9.377201400334604,0.0
