gene_id,HaplotypingProbability,ReadCount_1,TPM_1,ReadCount_2,TPM_2,gene_type,aCount,bCount,Pan_Total,MAGE_Total,log_Pan_Total,log_MAGE_Total
ENSG00000000419,0.7500000006,434.361981,52.930987,434.361981,52.930987,protein_coding,0.0,0.0,868.723962,0.0,9.764413772523849,0.0
ENSG00000000457,0.0952380953119047,77.433959895,2.04071729088,106.41733979,2.96257804803,protein_coding,100.0,70.0,183.851299685,170.0,7.530221376889345,7.417852514885898
ENSG00000000460,0.156862745017647,84.67660456770001,3.5361225558000005,38.4569299679,5.84254113522,protein_coding,824.0,504.0,123.1335345356,1328.0,6.955749100349393,10.376125389276174
ENSG00000000938,1.0,598.6325529999999,29.9082346,598.6325529999999,29.9082346,protein_coding,2.0,6.0,1197.2651059999998,8.0,10.226731412154049,3.169925001442312
ENSG00000001036,1.0,15.22975,4.211012,15.22975,4.211012,protein_coding,0.0,0.0,30.4595,0.0,4.97542383642123,0.0
ENSG00000001084,0.1964285714553571,71.0292480177,2.6628265956100003,194.3973430945,6.38683286517,protein_coding,31.0,21.0,265.4265911122,52.0,8.05759426974849,5.727920454563199
ENSG00000001167,0.6666666666666666,262.695476,9.41815994,325.577508,11.070368,protein_coding,18.0,16.0,588.272984,34.0,9.202792315216474,5.129283016944966
ENSG00000001460,0.0280701754596491,7.96349618368,0.763381855277,17.03545520538,0.88514109793,protein_coding,13.0,13.0,24.99895138906,26.0,4.700381531359907,4.754887502163468
ENSG00000001461,0.1923076920692308,123.807111045,4.2950630014,183.94064006,7.0637001943,protein_coding,98.0,112.0,307.747751105,210.0,8.27028481803,7.721099188707185
ENSG00000001497,0.7500000001,319.515588,12.6438247,319.79749068,12.6491144801,protein_coding,0.0,0.0,639.31307868,0.0,9.322633667728207,0.0
ENSG00000001561,0.5000000012,573.4980991,12.139333184,573.4980991,12.139333184,protein_coding,462.0,492.0,1146.9961982,954.0,10.164902148934322,9.899356922923111
ENSG00000001617,0.0340909091590909,2.2872619006,0.23158523991,1.7127380736,0.21379417502,protein_coding,3.0,0.0,3.9999999742,3.0,2.3219280874430557,2.0
ENSG00000001629,0.25000000075,2.3325096662,1.3057017122,2.6672793772,1.4931004572000002,protein_coding,196.0,178.0,4.9997890434,374.0,2.584911775489305,8.550746785383243
ENSG00000001630,0.6666666653666667,876.068293122,28.4568085074,748.5035795665,24.4942643588,protein_coding,2.0,9.0,1624.5718726885,11.0,10.666731629111744,3.584962500721156
ENSG00000001631,0.320000000268,122.3648913255,6.816990837,279.60223197249996,10.63332012702,protein_coding,37.0,22.0,401.96712329799993,59.0,8.654518328801535,5.906890595608519
ENSG00000002016,0.1458333329791666,80.61557075941,4.349348055811,45.2772322249,2.8353952492000003,protein_coding,0.0,0.0,125.89280298431,0.0,6.987466435523561,0.0
ENSG00000002330,0.50000000034,132.2107526538,26.38033792075,167.78622534299998,31.9775665399,protein_coding,161.0,155.0,299.99697799679996,316.0,8.233605192205163,8.308339030139408
ENSG00000002549,0.6363636364818182,1628.3631849119,94.8879567009,1628.2926888269,94.8853863734,protein_coding,1006.0,913.0,3256.6558737388,1919.0,11.669618495808482,10.906890595608518
ENSG00000002586,1.0,695.1579649,79.40065421,695.1579649,79.40065421,protein_coding,0.0,0.0,1390.3159298,0.0,10.442234338333073,0.0
ENSG00000002586,1.0,695.1579649,79.40065421,695.1579649,79.40065421,protein_coding,0.0,0.0,1390.3159298,0.0,10.442234338333073,0.0
ENSG00000002745,0.0526315789736842,0.0,0.0,0.0,0.0,protein_coding,10.0,1.0,0.0,11.0,0.0,3.584962500721156
ENSG00000002746,0.006993006997902,0.0,0.0,0.0,0.0,protein_coding,0.0,2.0,0.0,2.0,0.0,1.584962500721156
ENSG00000002822,0.333333333737037,287.20739856,10.787766402,288.75288222,10.68317482,protein_coding,509.0,366.0,575.96028078,875.0,9.17232819375103,9.774787059601174
ENSG00000002834,0.2068965522,2199.969118982,53.3173000508,2036.708988564,50.705656726,protein_coding,725.0,666.0,4236.678107546,1391.0,12.049058289954948,10.442943495848729
ENSG00000002919,1.0,722.8623831,38.06117561,722.8623831,38.06117561,protein_coding,7.0,10.0,1445.7247662,17.0,10.498574765476251,4.169925001442312
ENSG00000003056,1.0,997.1206668,39.00712728,997.1206668,39.00712728,protein_coding,45.0,51.0,1994.2413336,96.0,10.962347542252887,6.599912842187128
ENSG00000003147,0.1150442477566371,10.39426068362175,2.323915215890245,10.23866211728942,2.313735335949607,protein_coding,5.0,6.0,20.63292280091117,11.0,4.435156694330094,3.584962500721156
ENSG00000003249,0.29999999961,605.3607325676,39.97151267121,605.5773774376,39.97990312776,protein_coding,60.0,68.0,1210.9381100052,128.0,10.243100311304318,7.011227255423254
ENSG00000003393,0.2222222223722222,146.1390194244,4.23478112202,148.7276951441,4.34036888563,protein_coding,54.0,51.0,294.8667145685,105.0,8.208803590165775,6.727920454563199
ENSG00000003400,0.2142857143571428,67.1648870472,1.87244321133,45.5940766225,1.517613961432,protein_coding,1.0,1.0,112.7589636697,2.0,6.829836417128493,1.584962500721156
ENSG00000003402,0.3170731709829268,1522.384783532319,87.64387425998089,2324.25563099395,109.30650993711,protein_coding,14.0,9.0,3846.640414526269,23.0,11.909758261415524,4.584962500721156
ENSG00000003509,0.75,89.36687380000001,4.18112605,111.655465,5.26716197,protein_coding,52.0,63.0,201.0223388,115.0,7.65837101886115,6.857980995127572
ENSG00000003756,0.8461538457230768,819.4612437267001,42.1357856891,819.4256673477,42.133387734500005,protein_coding,7.0,7.0,1638.8869110744,14.0,10.679380612641031,3.9068905956085187
ENSG00000003987,0.0208333333270833,2.2539362242000003,0.1125699555599999,1.7460637718,0.08720491728,protein_coding,10.0,12.0,3.999999996000001,22.0,2.3219280937332067,4.523561956057013
ENSG00000003989,0.0082474226649484,0.4508461916,0.0057074052969,0.54915379252,0.0069519693458,protein_coding,0.0,1.0,0.99999998412,1.0,0.9999999885450014,1.0
ENSG00000004059,0.6666666661999999,451.6024209,51.4762083,438.23678420399995,50.7402946575,protein_coding,6.0,5.0,889.839205104,11.0,9.799021241125056,3.584962500721156
ENSG00000004139,1.0,192.4693841,1.91709864,252.61646409999997,6.13951497,protein_coding,31.0,37.0,445.0858482,68.0,8.801177569996657,6.108524456778169
ENSG00000004399,0.0510204080020408,29.3520704876,1.201168052431,14.646820702,1.0179997164319998,protein_coding,31.0,24.0,43.9988911896,55.0,5.491817547552477,5.807354922057604
ENSG00000004455,0.9230769231538462,1563.0686539,92.52235845,1104.7751216099998,126.385198698,protein_coding,214.0,181.0,2667.84377551,395.0,11.381999142448654,8.62935662007961
ENSG00000004468,1.0,632.626215,20.2003703,632.626215,20.2003703,protein_coding,343.0,317.0,1265.25243,660.0,10.306349322293109,9.368506461507693
ENSG00000004478,0.3333333327333333,709.9108865430894,27.939673683297272,749.0805880309999,29.0115987886,protein_coding,34.0,37.0,1458.9914745740894,71.0,10.511744229366288,6.169925001442312
ENSG00000004487,0.2777777784888889,799.0087785525654,27.213644995076383,776.9583720800001,26.4930199701,protein_coding,3.0,5.0,1575.9671506325656,8.0,10.622936892721334,3.169925001442312
ENSG00000004534,0.7058823526588235,156.14070491,9.79035068,156.1429404366,9.79090984609,protein_coding,22.0,11.0,312.2836453466,33.0,8.291325647025294,5.087462841250339
ENSG00000004660,0.1428571428190476,53.304743547628625,1.509894619349848,35.9828584275,1.0426360771799998,protein_coding,39.0,17.0,89.28760197512862,56.0,6.496455989603377,5.832890014164741
ENSG00000004766,0.162499999785,86.4196455992,2.9633753767740005,85.57833857889999,2.951469257023,protein_coding,34.0,51.0,171.99798417809998,85.0,7.4346114170401805,6.426264754702098
ENSG00000004776,0.1249999995,0.9999999959,0.23392761836,0.9999999959,0.23392761836,protein_coding,1.0,1.0,1.9999999918,2.0,1.5849624967777898,1.584962500721156
ENSG00000004777,0.66666666668,216.58756184,15.72520342,216.58756184,15.72520342,protein_coding,44.0,57.0,433.17512368,101.0,8.762133258031746,6.672425341971495
ENSG00000004779,0.25000000125,3.115932854,0.5084580316,3.126499204,0.5101822490000001,protein_coding,3.0,4.0,6.242432058,7.0,2.856474245488605,3.0
ENSG00000004799,0.0198019802316831,0.62491880027,0.031589931449,0.37508121207,0.018960437976,protein_coding,0.0,0.0,1.00000001234,0.0,1.0000000089014285,0.0
ENSG00000004838,0.078947368518421,0.09316024092,0.023784657103,0.09640861701,0.024613997077,protein_coding,0.0,1.0,0.18956885793,1.0,0.2504387842631867,1.0
ENSG00000004848,0.2000000009999999,0.5005546151,0.01797032791,0.4994453896,0.01792719085,protein_coding,0.0,0.0,1.0000000047,0.0,1.0000000033903333,0.0
ENSG00000004864,0.5555555558,143.57851447,11.8808493472,135.13911228,11.6059600669,protein_coding,153.0,190.0,278.71762675,343.0,8.127827359654411,8.426264754702098
ENSG00000004866,0.5789473679105263,131.2902771425,6.7810374606999995,131.2902771425,6.7810374606999995,protein_coding,54.0,56.0,262.580554285,110.0,8.042100128893734,6.794415866350106
ENSG00000004897,0.8181818185272728,85.27584184099999,6.8680610744,85.26567669999999,6.86632248,protein_coding,0.0,0.0,170.54151854099996,0.0,7.422413986837138,0.0
ENSG00000004975,0.3913043468304348,11.4506787124,1.51000651048,5.8701232254,1.11839982289,protein_coding,211.0,274.0,17.3208019378,485.0,4.195410749324717,8.92481250360578
ENSG00000005007,0.6111111107333334,940.6824926,19.613767430000003,1000.61332767,21.204666006,protein_coding,6.0,3.0,1941.29582027,9.0,10.92354723100866,3.321928094887362
ENSG00000005020,0.5000000013166667,376.4501164,9.75107662,578.5262314385001,14.78311968195,protein_coding,3.0,4.0,954.9763478385,7.0,9.900831114175077,3.0
ENSG00000005022,1.0,2240.7061,216.06804,2240.7061,216.06804,protein_coding,0.0,0.0,4481.4122,0.0,12.130059609001659,0.0
ENSG00000005059,0.6666666662833333,296.818873,36.7708018,306.0715313,37.03372877,protein_coding,502.0,591.0,602.8904043,1093.0,9.238142938796218,10.095397022792557
ENSG00000005075,1.0,178.099222,27.3688113,161.206429,24.7877972,protein_coding,0.0,0.0,339.305651,0.0,8.41068729818016,0.0
ENSG00000005100,0.6666666677333333,0.055858231,0.0024456775,105.054618231,4.5996752775,protein_coding,63.0,81.0,105.110476462,144.0,6.729423292715594,7.1799090900149345
ENSG00000005102,0.0294117647264705,2.4445021269,0.093978231843,2.555497879,0.098224538483,protein_coding,6.0,2.0,5.0000000059,8.0,2.584962502139806,3.169925001442312
ENSG00000005156,0.4545454545363636,214.0210253617,5.51461613767,255.4332524217,6.661154768269999,protein_coding,0.0,0.0,469.4542777834,0.0,8.877910707796678,0.0
ENSG00000005175,0.8571428571714286,298.82946906,12.04479713,253.7827725521,11.028927953099998,protein_coding,88.0,77.0,552.6122416121,165.0,9.112732034334995,7.3750394313469245
ENSG00000005187,0.0675675676418919,159.98991850718,7.418968658885,160.02165584166,7.419941692683,protein_coding,3.0,10.0,320.01157434884,13.0,8.326481505672566,3.807354922057604
ENSG00000005189,0.6153846147769231,68.0715987895,3.01039511045,55.781970716100005,2.52891408289,protein_coding,19.0,38.0,123.8535695056,57.0,6.964093257612039,5.857980995127572
